,title,movieId,genres,movie_year,title_only,genres_single
96,Kingsman: The Golden Circle (2017),176101,Action|Adventure|Comedy,2017.0,Kingsman: The Golden Circle,Comedy
97,Hunt for the Wilderpeople (2016),152970,Adventure|Comedy,2016.0,Hunt for the Wilderpeople,Adventure
97,Hunt for the Wilderpeople (2016),152970,Adventure|Comedy,2016.0,Hunt for the Wilderpeople,Comedy
98,Lion (2016),165551,Drama,2016.0,Lion,Drama
99,Solo: A Star Wars Story (2018),187595,Action|Adventure|Children|Sci-Fi,2018.0,Solo: A Star Wars Story,Action
99,Solo: A Star Wars Story (2018),187595,Action|Adventure|Children|Sci-Fi,2018.0,Solo: A Star Wars Story,Adventure
99,Solo: A Star Wars Story (2018),187595,Action|Adventure|Children|Sci-Fi,2018.0,Solo: A Star Wars Story,Children
99,Solo: A Star Wars Story (2018),187595,Action|Adventure|Children|Sci-Fi,2018.0,Solo: A Star Wars Story,Sci-Fi
100,Ant-Man and the Wasp (2018),188301,Action|Adventure|Comedy|Fantasy|Sci-Fi,2018.0,Ant-Man and the Wasp,Action
100,Ant-Man and the Wasp (2018),188301,Action|Adventure|Comedy|Fantasy|Sci-Fi,2018.0,Ant-Man and the Wasp,Adventure
100,Ant-Man and the Wasp (2018),188301,Action|Adventure|Comedy|Fantasy|Sci-Fi,2018.0,Ant-Man and the Wasp,Comedy
100,Ant-Man and the Wasp (2018),188301,Action|Adventure|Comedy|Fantasy|Sci-Fi,2018.0,Ant-Man and the Wasp,Fantasy
100,Ant-Man and the Wasp (2018),188301,Action|Adventure|Comedy|Fantasy|Sci-Fi,2018.0,Ant-Man and the Wasp,Sci-Fi
101,Me and Earl and the Dying Girl (2015),127202,Drama,2015.0,Me and Earl and the Dying Girl,Drama
102,Pirates of the Caribbean: Dead Men Tell No Tales (2017),122896,(no genres listed),2017.0,Pirates of the Caribbean: Dead Men Tell No Tales,(no genres listed)
103,Mission: Impossible - Fallout (2018),189333,Action|Adventure|Thriller,2018.0,Mission: Impossible - Fallout,Action
103,Mission: Impossible - Fallout (2018),189333,Action|Adventure|Thriller,2018.0,Mission: Impossible - Fallout,Adventure
103,Mission: Impossible - Fallout (2018),189333,Action|Adventure|Thriller,2018.0,Mission: Impossible - Fallout,Thriller
104,Ted 2 (2015),135861,Comedy,2015.0,Ted 2,Comedy
105,The Big Sick (2017),168326,Comedy|Romance,2017.0,The Big Sick,Comedy
105,The Big Sick (2017),168326,Comedy|Romance,2017.0,The Big Sick,Romance
106,Sausage Party (2016),158872,Animation|Comedy,2016.0,Sausage Party,Animation
106,Sausage Party (2016),158872,Animation|Comedy,2016.0,Sausage Party,Comedy
107,Warcraft (2016),122890,Action|Adventure|Fantasy,2016.0,Warcraft,Action
107,Warcraft (2016),122890,Action|Adventure|Fantasy,2016.0,Warcraft,Adventure
107,Warcraft (2016),122890,Action|Adventure|Fantasy,2016.0,Warcraft,Fantasy
108,The Secret Life of Pets (2016),135436,Animation|Comedy,2016.0,The Secret Life of Pets,Animation
108,The Secret Life of Pets (2016),135436,Animation|Comedy,2016.0,The Secret Life of Pets,Comedy
109,War Dogs (2016),161131,Comedy,2016.0,War Dogs,Comedy
110,Trainwreck (2015),134393,Comedy|Romance,2015.0,Trainwreck,Comedy
110,Trainwreck (2015),134393,Comedy|Romance,2015.0,Trainwreck,Romance
111,Pitch Perfect 2 (2015),133419,Comedy,2015.0,Pitch Perfect 2,Comedy
112,Everest (2015),142448,Adventure|Drama|Thriller,2015.0,Everest,Adventure
112,Everest (2015),142448,Adventure|Drama|Thriller,2015.0,Everest,Drama
112,Everest (2015),142448,Adventure|Drama|Thriller,2015.0,Everest,Thriller
113,Wind River (2017),175569,Action|Crime|Mystery|Thriller,2017.0,Wind River,Action
113,Wind River (2017),175569,Action|Crime|Mystery|Thriller,2017.0,Wind River,Crime
113,Wind River (2017),175569,Action|Crime|Mystery|Thriller,2017.0,Wind River,Mystery
113,Wind River (2017),175569,Action|Crime|Mystery|Thriller,2017.0,Wind River,Thriller
114,Miss Peregrine's Home for Peculiar Children (2016),162600,Fantasy,2016.0,Miss Peregrine's Home for Peculiar Children,Fantasy
115,San Andreas (2015),132796,Action|Drama|Thriller,2015.0,San Andreas,Action
115,San Andreas (2015),132796,Action|Drama|Thriller,2015.0,San Andreas,Drama
115,San Andreas (2015),132796,Action|Drama|Thriller,2015.0,San Andreas,Thriller
116,Captain Marvel (2018),122910,Action|Adventure|Sci-Fi,2018.0,Captain Marvel,Action
116,Captain Marvel (2018),122910,Action|Adventure|Sci-Fi,2018.0,Captain Marvel,Adventure
116,Captain Marvel (2018),122910,Action|Adventure|Sci-Fi,2018.0,Captain Marvel,Sci-Fi
117,War for the Planet of the Apes (2017),173145,Action|Adventure|Drama|Sci-Fi,2017.0,War for the Planet of the Apes,Action
117,War for the Planet of the Apes (2017),173145,Action|Adventure|Drama|Sci-Fi,2017.0,War for the Planet of the Apes,Adventure
117,War for the Planet of the Apes (2017),173145,Action|Adventure|Drama|Sci-Fi,2017.0,War for the Planet of the Apes,Drama
117,War for the Planet of the Apes (2017),173145,Action|Adventure|Drama|Sci-Fi,2017.0,War for the Planet of the Apes,Sci-Fi
118,"Hail, Caesar! (2016)",143859,Comedy,2016.0,"Hail, Caesar!",Comedy
119,The Magnificent Seven (2016),162350,Action|Western,2016.0,The Magnificent Seven,Action
119,The Magnificent Seven (2016),162350,Action|Western,2016.0,The Magnificent Seven,Western
120,Ghostbusters (2016),160080,Action|Comedy|Horror|Sci-Fi,2016.0,Ghostbusters,Action
120,Ghostbusters (2016),160080,Action|Comedy|Horror|Sci-Fi,2016.0,Ghostbusters,Comedy
120,Ghostbusters (2016),160080,Action|Comedy|Horror|Sci-Fi,2016.0,Ghostbusters,Horror
120,Ghostbusters (2016),160080,Action|Comedy|Horror|Sci-Fi,2016.0,Ghostbusters,Sci-Fi
121,Fantastic Four (2015),122902,Action|Adventure|Fantasy|Sci-Fi,2015.0,Fantastic Four,Action
121,Fantastic Four (2015),122902,Action|Adventure|Fantasy|Sci-Fi,2015.0,Fantastic Four,Adventure
121,Fantastic Four (2015),122902,Action|Adventure|Fantasy|Sci-Fi,2015.0,Fantastic Four,Fantasy
121,Fantastic Four (2015),122902,Action|Adventure|Fantasy|Sci-Fi,2015.0,Fantastic Four,Sci-Fi
122,Life (2017),169864,Horror|Sci-Fi|Thriller,2017.0,Life,Horror
122,Life (2017),169864,Horror|Sci-Fi|Thriller,2017.0,Life,Sci-Fi
122,Life (2017),169864,Horror|Sci-Fi|Thriller,2017.0,Life,Thriller
123,The Founder (2016),166946,Drama,2016.0,The Founder,Drama
124,The Conjuring 2 (2016),159858,Horror,2016.0,The Conjuring 2,Horror
125,Valerian and the City of a Thousand Planets (2017),173291,Action|Adventure|Sci-Fi,2017.0,Valerian and the City of a Thousand Planets,Action
125,Valerian and the City of a Thousand Planets (2017),173291,Action|Adventure|Sci-Fi,2017.0,Valerian and the City of a Thousand Planets,Adventure
125,Valerian and the City of a Thousand Planets (2017),173291,Action|Adventure|Sci-Fi,2017.0,Valerian and the City of a Thousand Planets,Sci-Fi
126,Hotel Transylvania 2 (2015),142997,Animation|Comedy,2015.0,Hotel Transylvania 2,Animation
126,Hotel Transylvania 2 (2015),142997,Animation|Comedy,2015.0,Hotel Transylvania 2,Comedy
127,Mother! (2017),176419,Drama|Horror|Mystery|Thriller,2017.0,Mother!,Drama
127,Mother! (2017),176419,Drama|Horror|Mystery|Thriller,2017.0,Mother!,Horror
127,Mother! (2017),176419,Drama|Horror|Mystery|Thriller,2017.0,Mother!,Mystery
127,Mother! (2017),176419,Drama|Horror|Mystery|Thriller,2017.0,Mother!,Thriller
128,Piper (2016),160718,Animation,2016.0,Piper,Animation
129,Straight Outta Compton (2015),140715,Drama,2015.0,Straight Outta Compton,Drama
130,Hereditary (2018),183869,(no genres listed),2018.0,Hereditary,(no genres listed)
131,Game Night (2018),183611,Action|Comedy|Crime|Horror,2018.0,Game Night,Action
131,Game Night (2018),183611,Action|Comedy|Crime|Horror,2018.0,Game Night,Comedy
131,Game Night (2018),183611,Action|Comedy|Crime|Horror,2018.0,Game Night,Crime
131,Game Night (2018),183611,Action|Comedy|Crime|Horror,2018.0,Game Night,Horror
132,Steve Jobs (2015),136562,Drama,2015.0,Steve Jobs,Drama
133,The Hitman's Bodyguard (2017),175661,Action|Comedy,2017.0,The Hitman's Bodyguard,Action
133,The Hitman's Bodyguard (2017),175661,Action|Comedy,2017.0,The Hitman's Bodyguard,Comedy
134,Justice League (2017),122898,Action|Adventure|Sci-Fi,2017.0,Justice League,Action
134,Justice League (2017),122898,Action|Adventure|Sci-Fi,2017.0,Justice League,Adventure
134,Justice League (2017),122898,Action|Adventure|Sci-Fi,2017.0,Justice League,Sci-Fi
135,The Handmaiden (2016),158783,Drama|Romance|Thriller,2016.0,The Handmaiden,Drama
135,The Handmaiden (2016),158783,Drama|Romance|Thriller,2016.0,The Handmaiden,Romance
135,The Handmaiden (2016),158783,Drama|Romance|Thriller,2016.0,The Handmaiden,Thriller
136,Don't Breathe (2016),161634,Thriller,2016.0,Don't Breathe,Thriller
137,Independence Day: Resurgence (2016),135567,Action|Adventure|Sci-Fi,2016.0,Independence Day: Resurgence,Action
137,Independence Day: Resurgence (2016),135567,Action|Adventure|Sci-Fi,2016.0,Independence Day: Resurgence,Adventure
137,Independence Day: Resurgence (2016),135567,Action|Adventure|Sci-Fi,2016.0,Independence Day: Resurgence,Sci-Fi
138,Kung Fury (2015),134170,Action|Comedy|Fantasy|Sci-Fi,2015.0,Kung Fury,Action
138,Kung Fury (2015),134170,Action|Comedy|Fantasy|Sci-Fi,2015.0,Kung Fury,Comedy
138,Kung Fury (2015),134170,Action|Comedy|Fantasy|Sci-Fi,2015.0,Kung Fury,Fantasy
138,Kung Fury (2015),134170,Action|Comedy|Fantasy|Sci-Fi,2015.0,Kung Fury,Sci-Fi
139,BlacKkKlansman (2018),189713,Comedy|Crime|Drama,2018.0,BlacKkKlansman,Comedy
139,BlacKkKlansman (2018),189713,Comedy|Crime|Drama,2018.0,BlacKkKlansman,Crime
139,BlacKkKlansman (2018),189713,Comedy|Crime|Drama,2018.0,BlacKkKlansman,Drama
140,Home (2015),130520,Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi,2015.0,Home,Adventure
140,Home (2015),130520,Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi,2015.0,Home,Animation
140,Home (2015),130520,Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi,2015.0,Home,Children
140,Home (2015),130520,Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi,2015.0,Home,Comedy
140,Home (2015),130520,Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi,2015.0,Home,Fantasy
140,Home (2015),130520,Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi,2015.0,Home,Sci-Fi
141,"I, Tonya (2017)",178061,Drama,2017.0,"I, Tonya",Drama
142,Kong: Skull Island (2017),168254,Action|Adventure|Fantasy,2017.0,Kong: Skull Island,Action
142,Kong: Skull Island (2017),168254,Action|Adventure|Fantasy,2017.0,Kong: Skull Island,Adventure
142,Kong: Skull Island (2017),168254,Action|Adventure|Fantasy,2017.0,Kong: Skull Island,Fantasy
143,Murder on the Orient Express (2017),177763,Crime|Drama|Mystery,2017.0,Murder on the Orient Express,Crime
143,Murder on the Orient Express (2017),177763,Crime|Drama|Mystery,2017.0,Murder on the Orient Express,Drama
143,Murder on the Orient Express (2017),177763,Crime|Drama|Mystery,2017.0,Murder on the Orient Express,Mystery
144,Snowden (2016),157699,Drama|Thriller,2016.0,Snowden,Drama
144,Snowden (2016),157699,Drama|Thriller,2016.0,Snowden,Thriller
145,Call Me by Your Name (2017),168492,Drama|Romance,2017.0,Call Me by Your Name,Drama
145,Call Me by Your Name (2017),168492,Drama|Romance,2017.0,Call Me by Your Name,Romance
146,Fifty Shades of Grey (2015),125916,Drama|Romance,2015.0,Fifty Shades of Grey,Drama
146,Fifty Shades of Grey (2015),125916,Drama|Romance,2015.0,Fifty Shades of Grey,Romance
147,Venom (2018),192389,Action|Horror|Sci-Fi|Thriller,2018.0,Venom,Action
147,Venom (2018),192389,Action|Horror|Sci-Fi|Thriller,2018.0,Venom,Horror
147,Venom (2018),192389,Action|Horror|Sci-Fi|Thriller,2018.0,Venom,Sci-Fi
147,Venom (2018),192389,Action|Horror|Sci-Fi|Thriller,2018.0,Venom,Thriller
148,The Gift (2015),140247,Drama|Horror,2015.0,The Gift,Drama
148,The Gift (2015),140247,Drama|Horror,2015.0,The Gift,Horror
149,The Greatest Showman (2017),180985,Drama,2017.0,The Greatest Showman,Drama
150,Swiss Army Man (2016),159415,Comedy|Drama|Romance,2016.0,Swiss Army Man,Comedy
150,Swiss Army Man (2016),159415,Comedy|Drama|Romance,2016.0,Swiss Army Man,Drama
150,Swiss Army Man (2016),159415,Comedy|Drama|Romance,2016.0,Swiss Army Man,Romance
151,The Age of Adaline (2015),132480,Drama|Fantasy|Romance,2015.0,The Age of Adaline,Drama
151,The Age of Adaline (2015),132480,Drama|Fantasy|Romance,2015.0,The Age of Adaline,Fantasy
151,The Age of Adaline (2015),132480,Drama|Fantasy|Romance,2015.0,The Age of Adaline,Romance
152,Jurassic World: Fallen Kingdom (2018),187031,Action|Adventure|Drama|Sci-Fi|Thriller,2018.0,Jurassic World: Fallen Kingdom,Action
152,Jurassic World: Fallen Kingdom (2018),187031,Action|Adventure|Drama|Sci-Fi|Thriller,2018.0,Jurassic World: Fallen Kingdom,Adventure
152,Jurassic World: Fallen Kingdom (2018),187031,Action|Adventure|Drama|Sci-Fi|Thriller,2018.0,Jurassic World: Fallen Kingdom,Drama
152,Jurassic World: Fallen Kingdom (2018),187031,Action|Adventure|Drama|Sci-Fi|Thriller,2018.0,Jurassic World: Fallen Kingdom,Sci-Fi
152,Jurassic World: Fallen Kingdom (2018),187031,Action|Adventure|Drama|Sci-Fi|Thriller,2018.0,Jurassic World: Fallen Kingdom,Thriller
153,Brooklyn (2015),127108,Drama|Romance,2015.0,Brooklyn,Drama
153,Brooklyn (2015),127108,Drama|Romance,2015.0,Brooklyn,Romance
154,Green Room (2015),141866,(no genres listed),2015.0,Green Room,(no genres listed)
155,The Fate of the Furious (2017),170875,Action|Crime|Drama|Thriller,2017.0,The Fate of the Furious,Action
155,The Fate of the Furious (2017),170875,Action|Crime|Drama|Thriller,2017.0,The Fate of the Furious,Crime
155,The Fate of the Furious (2017),170875,Action|Crime|Drama|Thriller,2017.0,The Fate of the Furious,Drama
155,The Fate of the Furious (2017),170875,Action|Crime|Drama|Thriller,2017.0,The Fate of the Furious,Thriller
156,Planet Earth II (2016),171011,Documentary,2016.0,Planet Earth II,Documentary
157,Black Mass (2015),136018,Crime|Drama,2015.0,Black Mass,Crime
157,Black Mass (2015),136018,Crime|Drama,2015.0,Black Mass,Drama
158,Cinderella (2015),130073,Children|Drama|Fantasy|Romance,2015.0,Cinderella,Children
158,Cinderella (2015),130073,Children|Drama|Fantasy|Romance,2015.0,Cinderella,Drama
158,Cinderella (2015),130073,Children|Drama|Fantasy|Romance,2015.0,Cinderella,Fantasy
158,Cinderella (2015),130073,Children|Drama|Fantasy|Romance,2015.0,Cinderella,Romance
159,Me Before You (2016),152017,Drama|Romance,2016.0,Me Before You,Drama
159,Me Before You (2016),152017,Drama|Romance,2016.0,Me Before You,Romance
160,The Girl on the Train (2016),162602,Thriller,2016.0,The Girl on the Train,Thriller
161,Train to Busan (2016),162082,Action|Thriller,2016.0,Train to Busan,Action
161,Train to Busan (2016),162082,Action|Thriller,2016.0,Train to Busan,Thriller
162,Atomic Blonde (2017),173941,Thriller,2017.0,Atomic Blonde,Thriller
163,The Edge of Seventeen (2016),161922,Comedy,2016.0,The Edge of Seventeen,Comedy
164,Upgrade (2018),189203,Action|Comedy|Horror|Sci-Fi|Thriller,2018.0,Upgrade,Action
164,Upgrade (2018),189203,Action|Comedy|Horror|Sci-Fi|Thriller,2018.0,Upgrade,Comedy
164,Upgrade (2018),189203,Action|Comedy|Horror|Sci-Fi|Thriller,2018.0,Upgrade,Horror
164,Upgrade (2018),189203,Action|Comedy|Horror|Sci-Fi|Thriller,2018.0,Upgrade,Sci-Fi
164,Upgrade (2018),189203,Action|Comedy|Horror|Sci-Fi|Thriller,2018.0,Upgrade,Thriller
165,A Star Is Born (2018),192385,Drama|Romance,2018.0,A Star Is Born,Drama
165,A Star Is Born (2018),192385,Drama|Romance,2018.0,A Star Is Born,Romance
166,Aquaman (2018),143347,Action|Fantasy|Sci-Fi,2018.0,Aquaman,Action
166,Aquaman (2018),143347,Action|Fantasy|Sci-Fi,2018.0,Aquaman,Fantasy
166,Aquaman (2018),143347,Action|Fantasy|Sci-Fi,2018.0,Aquaman,Sci-Fi
167,Gifted (2017),170697,Drama,2017.0,Gifted,Drama
168,Taken 3 (2015),120635,Action|Crime|Thriller,2015.0,Taken 3,Action
168,Taken 3 (2015),120635,Action|Crime|Thriller,2015.0,Taken 3,Crime
168,Taken 3 (2015),120635,Action|Crime|Thriller,2015.0,Taken 3,Thriller
169,The Ballad of Buster Scruggs (2018),193944,Comedy|Drama|Western,2018.0,The Ballad of Buster Scruggs,Comedy
169,The Ballad of Buster Scruggs (2018),193944,Comedy|Drama|Western,2018.0,The Ballad of Buster Scruggs,Drama
169,The Ballad of Buster Scruggs (2018),193944,Comedy|Drama|Western,2018.0,The Ballad of Buster Scruggs,Western
170,Wonder (2017),180095,Drama,2017.0,Wonder,Drama
171,Bird Box (2018),194951,Drama|Sci-Fi|Thriller,2018.0,Bird Box,Drama
171,Bird Box (2018),194951,Drama|Sci-Fi|Thriller,2018.0,Bird Box,Sci-Fi
171,Bird Box (2018),194951,Drama|Sci-Fi|Thriller,2018.0,Bird Box,Thriller
172,Louis C.K.: Live at The Comedy Store (2015),127098,Comedy,2015.0,Louis C.K.: Live at The Comedy Store,Comedy
173,Pixels (2015),135137,Action|Comedy|Sci-Fi,2015.0,Pixels,Action
173,Pixels (2015),135137,Action|Comedy|Sci-Fi,2015.0,Pixels,Comedy
173,Pixels (2015),135137,Action|Comedy|Sci-Fi,2015.0,Pixels,Sci-Fi
174,Spider-Man: Far from Home (2019),201773,Action|Adventure|Sci-Fi,2019.0,Spider-Man: Far from Home,Action
174,Spider-Man: Far from Home (2019),201773,Action|Adventure|Sci-Fi,2019.0,Spider-Man: Far from Home,Adventure
174,Spider-Man: Far from Home (2019),201773,Action|Adventure|Sci-Fi,2019.0,Spider-Man: Far from Home,Sci-Fi
175,Sing (2016),167036,Animation|Children|Comedy,2016.0,Sing,Animation
175,Sing (2016),167036,Animation|Children|Comedy,2016.0,Sing,Children
175,Sing (2016),167036,Animation|Children|Comedy,2016.0,Sing,Comedy
176,Sing (2016),169530,Drama,2016.0,Sing,Drama
177,Sing Street (2016),156387,Drama,2016.0,Sing Street,Drama
178,The Lego Batman Movie (2017),167746,Action|Animation|Comedy,2017.0,The Lego Batman Movie,Action
178,The Lego Batman Movie (2017),167746,Action|Animation|Comedy,2017.0,The Lego Batman Movie,Animation
178,The Lego Batman Movie (2017),167746,Action|Animation|Comedy,2017.0,The Lego Batman Movie,Comedy
179,Carol (2015),133645,Drama|Romance,2015.0,Carol,Drama
179,Carol (2015),133645,Drama|Romance,2015.0,Carol,Romance
180,The Disaster Artist (2017),180297,Comedy|Drama,2017.0,The Disaster Artist,Comedy
180,The Disaster Artist (2017),180297,Comedy|Drama,2017.0,The Disaster Artist,Drama
181,Central Intelligence (2016),160271,Action|Comedy,2016.0,Central Intelligence,Action
181,Central Intelligence (2016),160271,Action|Comedy,2016.0,Central Intelligence,Comedy
182,Crimson Peak (2015),128838,Horror,2015.0,Crimson Peak,Horror
183,Deepwater Horizon (2016),162598,Drama,2016.0,Deepwater Horizon,Drama
184,Ocean's 8 (2018),189363,Action|Comedy|Crime|Thriller,2018.0,Ocean's 8,Action
184,Ocean's 8 (2018),189363,Action|Comedy|Crime|Thriller,2018.0,Ocean's 8,Comedy
184,Ocean's 8 (2018),189363,Action|Comedy|Crime|Thriller,2018.0,Ocean's 8,Crime
184,Ocean's 8 (2018),189363,Action|Comedy|Crime|Thriller,2018.0,Ocean's 8,Thriller
185,Allegiant: Part 1 (2016),135141,Adventure|Sci-Fi,2016.0,Allegiant: Part 1,Adventure
185,Allegiant: Part 1 (2016),135141,Adventure|Sci-Fi,2016.0,Allegiant: Part 1,Sci-Fi
186,Darkest Hour (2017),179817,Drama|War,2017.0,Darkest Hour,Drama
186,Darkest Hour (2017),179817,Drama|War,2017.0,Darkest Hour,War
187,Nerve (2016),160954,Drama|Thriller,2016.0,Nerve,Drama
187,Nerve (2016),160954,Drama|Thriller,2016.0,Nerve,Thriller
188,The Post (2017),180497,Drama|Thriller,2017.0,The Post,Drama
188,The Post (2017),180497,Drama|Thriller,2017.0,The Post,Thriller
189,Tomb Raider (2018),184471,Action|Adventure|Fantasy,2018.0,Tomb Raider,Action
189,Tomb Raider (2018),184471,Action|Adventure|Fantasy,2018.0,Tomb Raider,Adventure
189,Tomb Raider (2018),184471,Action|Adventure|Fantasy,2018.0,Tomb Raider,Fantasy
190,Get Hard (2015),131013,Comedy|Crime,2015.0,Get Hard,Comedy
190,Get Hard (2015),131013,Comedy|Crime,2015.0,Get Hard,Crime
191,Neighbors 2: Sorority Rising (2016),156609,Comedy,2016.0,Neighbors 2: Sorority Rising,Comedy
192,The Good Dinosaur (2015),136016,Adventure|Animation|Children|Comedy|Fantasy,2015.0,The Good Dinosaur,Adventure
192,The Good Dinosaur (2015),136016,Adventure|Animation|Children|Comedy|Fantasy,2015.0,The Good Dinosaur,Animation
192,The Good Dinosaur (2015),136016,Adventure|Animation|Children|Comedy|Fantasy,2015.0,The Good Dinosaur,Children
192,The Good Dinosaur (2015),136016,Adventure|Animation|Children|Comedy|Fantasy,2015.0,The Good Dinosaur,Comedy
192,The Good Dinosaur (2015),136016,Adventure|Animation|Children|Comedy|Fantasy,2015.0,The Good Dinosaur,Fantasy
193,Bright (2017),182823,Action|Crime|Fantasy,2017.0,Bright,Action
193,Bright (2017),182823,Action|Crime|Fantasy,2017.0,Bright,Crime
193,Bright (2017),182823,Action|Crime|Fantasy,2017.0,Bright,Fantasy
194,King Arthur: Legend of the Sword (2017),168344,Action|Adventure|Drama|Fantasy,2017.0,King Arthur: Legend of the Sword,Action
194,King Arthur: Legend of the Sword (2017),168344,Action|Adventure|Drama|Fantasy,2017.0,King Arthur: Legend of the Sword,Adventure
194,King Arthur: Legend of the Sword (2017),168344,Action|Adventure|Drama|Fantasy,2017.0,King Arthur: Legend of the Sword,Drama
194,King Arthur: Legend of the Sword (2017),168344,Action|Adventure|Drama|Fantasy,2017.0,King Arthur: Legend of the Sword,Fantasy
195,Southpaw (2015),139642,Action|Drama,2015.0,Southpaw,Action
195,Southpaw (2015),139642,Action|Drama,2015.0,Southpaw,Drama
196,American Made (2017),176751,Crime|Thriller,2017.0,American Made,Crime
196,American Made (2017),176751,Crime|Thriller,2017.0,American Made,Thriller
197,The Mummy (2017),170827,Action|Adventure|Fantasy|Horror|Thriller,2017.0,The Mummy,Action
197,The Mummy (2017),170827,Action|Adventure|Fantasy|Horror|Thriller,2017.0,The Mummy,Adventure
197,The Mummy (2017),170827,Action|Adventure|Fantasy|Horror|Thriller,2017.0,The Mummy,Fantasy
197,The Mummy (2017),170827,Action|Adventure|Fantasy|Horror|Thriller,2017.0,The Mummy,Horror
197,The Mummy (2017),170827,Action|Adventure|Fantasy|Horror|Thriller,2017.0,The Mummy,Thriller
198,13 Hours (2016),138210,Drama,2016.0,13 Hours,Drama
199,Molly's Game (2017),180045,Drama,2017.0,Molly's Game,Drama
