,title,movieId,genres,movie_year,title_only,userId,tag,timestamp
2543,Star Wars: The Last Jedi (2017),179819,Action|Adventure|Fantasy|Sci-Fi,2017.0,Star Wars: The Last Jedi,147750,terrible subplot,1565602756
2544,Black Panther (2017),122906,Action|Adventure|Sci-Fi,2017.0,Black Panther,147750,colonialism,1526403223
2545,Black Panther (2017),122906,Action|Adventure|Sci-Fi,2017.0,Black Panther,147750,great costumes,1526403220
2546,Black Panther (2017),122906,Action|Adventure|Sci-Fi,2017.0,Black Panther,147750,social commentary,1526403229
2547,Incredibles 2 (2018),187541,Action|Adventure|Animation|Children,2018.0,Incredibles 2,147750,family dynamics,1542833054
2548,Incredibles 2 (2018),187541,Action|Adventure|Animation|Children,2018.0,Incredibles 2,147750,feminism,1542833041
2549,Incredibles 2 (2018),187541,Action|Adventure|Animation|Children,2018.0,Incredibles 2,147750,predictable,1542833056
2550,Incredibles 2 (2018),187541,Action|Adventure|Animation|Children,2018.0,Incredibles 2,147750,role reversal,1542833050
2551,Hidden Figures (2016),166643,Drama,2016.0,Hidden Figures,147750,civil rights,1493568139
2552,Hidden Figures (2016),166643,Drama,2016.0,Hidden Figures,147750,mathematics,1493568135
2553,Hidden Figures (2016),166643,Drama,2016.0,Hidden Figures,147750,space travel,1493568142
2554,Avengers: Infinity War - Part II (2019),122914,Action|Adventure|Sci-Fi,2019.0,Avengers: Infinity War - Part II,147750,based on comic,1564909761
2555,Avengers: Infinity War - Part II (2019),122914,Action|Adventure|Sci-Fi,2019.0,Avengers: Infinity War - Part II,147750,childish,1564909739
2556,Avengers: Infinity War - Part II (2019),122914,Action|Adventure|Sci-Fi,2019.0,Avengers: Infinity War - Part II,147750,epic battle,1564909759
2557,Avengers: Infinity War - Part II (2019),122914,Action|Adventure|Sci-Fi,2019.0,Avengers: Infinity War - Part II,147750,Marvel,1564909769
2558,Avengers: Infinity War - Part II (2019),122914,Action|Adventure|Sci-Fi,2019.0,Avengers: Infinity War - Part II,147750,MCU,1564909751
2559,Avengers: Infinity War - Part II (2019),122914,Action|Adventure|Sci-Fi,2019.0,Avengers: Infinity War - Part II,147750,sequel,1564909732
2560,Avengers: Infinity War - Part II (2019),122914,Action|Adventure|Sci-Fi,2019.0,Avengers: Infinity War - Part II,147750,superhero,1564909754
2561,Avengers: Infinity War - Part II (2019),122914,Action|Adventure|Sci-Fi,2019.0,Avengers: Infinity War - Part II,147750,superhero team,1564909763
2562,Avengers: Infinity War - Part II (2019),122914,Action|Adventure|Sci-Fi,2019.0,Avengers: Infinity War - Part II,147750,time travel,1564909756
2563,Avengers: Infinity War - Part II (2019),122914,Action|Adventure|Sci-Fi,2019.0,Avengers: Infinity War - Part II,147750,tom holland,1564909779
2564,Suicide Squad (2016),135536,Action|Crime|Sci-Fi,2016.0,Suicide Squad,147750,DC Comics,1550521617
2565,Spy (2015),134368,Action|Comedy|Crime,2015.0,Spy,147750,melissa mccarthy,1512484873
2566,Spy (2015),134368,Action|Comedy|Crime,2015.0,Spy,147750,parody,1512484882
2567,Spy (2015),134368,Action|Comedy|Crime,2015.0,Spy,147750,vulgarity,1512484888
2568,It (2017),175303,Horror,2017.0,It,147750,adults acting like children,1536427849
2569,It (2017),175303,Horror,2017.0,It,147750,non-scary effects,1536427852
2570,It (2017),175303,Horror,2017.0,It,147750,remake,1536427845
2571,Bohemian Rhapsody (2018),192803,Drama,2018.0,Bohemian Rhapsody,147750,music,1555780991
2572,Bohemian Rhapsody (2018),192803,Drama,2018.0,Bohemian Rhapsody,147750,queen,1555780994
2573,Captain Fantastic (2016),158966,Drama,2016.0,Captain Fantastic,147750,building a family,1487798901
2574,Captain Fantastic (2016),158966,Drama,2016.0,Captain Fantastic,147750,coming of age,1487798904
2575,Captain Fantastic (2016),158966,Drama,2016.0,Captain Fantastic,147750,creative,1487798908
2576,Captain Fantastic (2016),158966,Drama,2016.0,Captain Fantastic,147750,freedom,1487798897
2577,Captain Fantastic (2016),158966,Drama,2016.0,Captain Fantastic,147750,individualism,1487798910
2578,Captain Fantastic (2016),158966,Drama,2016.0,Captain Fantastic,147750,outdoors,1487798906
2579,Captain Fantastic (2016),158966,Drama,2016.0,Captain Fantastic,147750,pretentious,1510675305
2580,Captain Fantastic (2016),158966,Drama,2016.0,Captain Fantastic,147750,superficial,1510675307
2581,Manchester by the Sea (2016),165549,Drama,2016.0,Manchester by the Sea,147750,dark,1488235990
2582,Manchester by the Sea (2016),165549,Drama,2016.0,Manchester by the Sea,147750,death,1488236041
2583,Manchester by the Sea (2016),165549,Drama,2016.0,Manchester by the Sea,147750,grief,1488235999
2584,Manchester by the Sea (2016),165549,Drama,2016.0,Manchester by the Sea,147750,loss,1488236016
2585,Kung Fu Panda 3 (2016),149406,Action|Adventure|Animation,2016.0,Kung Fu Panda 3,147750,weak plot,1523718161
2586,Your Name. (2016),163134,Animation|Drama|Fantasy|Romance,2016.0,Your Name.,147750,beautiful,1550773007
2587,Your Name. (2016),163134,Animation|Drama|Fantasy|Romance,2016.0,Your Name.,147750,crying,1550773021
2588,Your Name. (2016),163134,Animation|Drama|Fantasy|Romance,2016.0,Your Name.,147750,dreamlike,1550773015
2589,Your Name. (2016),163134,Animation|Drama|Fantasy|Romance,2016.0,Your Name.,147750,emotional,1550773257
2590,Your Name. (2016),163134,Animation|Drama|Fantasy|Romance,2016.0,Your Name.,147750,gorgeous animation,1550773005
2591,Your Name. (2016),163134,Animation|Drama|Fantasy|Romance,2016.0,Your Name.,147750,great soundtrack,1550773017
2592,Your Name. (2016),163134,Animation|Drama|Fantasy|Romance,2016.0,Your Name.,147750,romance,1550773024
2593,Mission: Impossible - Fallout (2018),189333,Action|Adventure|Thriller,2018.0,Mission: Impossible - Fallout,147750,feminism,1542832725
2594,Mission: Impossible - Fallout (2018),189333,Action|Adventure|Thriller,2018.0,Mission: Impossible - Fallout,147750,J. J. Abrams,1542832792
2595,Mission: Impossible - Fallout (2018),189333,Action|Adventure|Thriller,2018.0,Mission: Impossible - Fallout,147750,sequel,1542832801
2596,Trainwreck (2015),134393,Comedy|Romance,2015.0,Trainwreck,147750,Amy schumer,1550523411
2597,Trainwreck (2015),134393,Comedy|Romance,2015.0,Trainwreck,147750,career vs. relationship,1550523413
2598,Trainwreck (2015),134393,Comedy|Romance,2015.0,Trainwreck,147750,feminism,1550523421
2599,Trainwreck (2015),134393,Comedy|Romance,2015.0,Trainwreck,147750,feminist,1550523417
2600,Trainwreck (2015),134393,Comedy|Romance,2015.0,Trainwreck,147750,not subtle,1550523415
2601,War for the Planet of the Apes (2017),173145,Action|Adventure|Drama|Sci-Fi,2017.0,War for the Planet of the Apes,147750,sequel,1524401389
2602,"Hail, Caesar! (2016)",143859,Comedy,2016.0,"Hail, Caesar!",147750,narcissistic,1466356285
2603,"Hail, Caesar! (2016)",143859,Comedy,2016.0,"Hail, Caesar!",147750,pointless,1466356283
2604,Fantastic Four (2015),122902,Action|Adventure|Fantasy|Sci-Fi,2015.0,Fantastic Four,147750,comic book,1550524419
2605,Fantastic Four (2015),122902,Action|Adventure|Fantasy|Sci-Fi,2015.0,Fantastic Four,147750,Marvel,1550524421
2606,Fantastic Four (2015),122902,Action|Adventure|Fantasy|Sci-Fi,2015.0,Fantastic Four,147750,sci-fi,1550524416
2607,Fantastic Four (2015),122902,Action|Adventure|Fantasy|Sci-Fi,2015.0,Fantastic Four,147750,series reboot,1550524410
2608,Fantastic Four (2015),122902,Action|Adventure|Fantasy|Sci-Fi,2015.0,Fantastic Four,147750,stupid plot,1550524408
2609,Fantastic Four (2015),122902,Action|Adventure|Fantasy|Sci-Fi,2015.0,Fantastic Four,147750,superhero,1550524417
2610,Fantastic Four (2015),122902,Action|Adventure|Fantasy|Sci-Fi,2015.0,Fantastic Four,147750,terrible acting,1550524412
2611,Fantastic Four (2015),122902,Action|Adventure|Fantasy|Sci-Fi,2015.0,Fantastic Four,147750,weak second half,1550524414
2612,Straight Outta Compton (2015),140715,Drama,2015.0,Straight Outta Compton,147750,music culture,1463336482
2613,Straight Outta Compton (2015),140715,Drama,2015.0,Straight Outta Compton,147750,rap music,1463336484
2614,Kong: Skull Island (2017),168254,Action|Adventure|Fantasy,2017.0,Kong: Skull Island,147750,predictable,1536424038
2615,Planet Earth II (2016),171011,Documentary,2016.0,Planet Earth II,147750,story,1502698378
2616,Planet Earth II (2016),171011,Documentary,2016.0,Planet Earth II,147750,visual,1502698371
2617,Upgrade (2018),189203,Action|Comedy|Horror|Sci-Fi|Thriller,2018.0,Upgrade,147750,artificial intelligence,1536427770
2618,Upgrade (2018),189203,Action|Comedy|Horror|Sci-Fi|Thriller,2018.0,Upgrade,147750,body enhancement,1536426987
2619,Aquaman (2018),143347,Action|Fantasy|Sci-Fi,2018.0,Aquaman,147750,based on comic,1573371849
2620,Aquaman (2018),143347,Action|Fantasy|Sci-Fi,2018.0,Aquaman,147750,Jason Momoa,1573371844
2621,Aquaman (2018),143347,Action|Fantasy|Sci-Fi,2018.0,Aquaman,147750,superhero,1573371841
2622,Crimson Peak (2015),128838,Horror,2015.0,Crimson Peak,147750,cinematography,1524314249
2623,Crimson Peak (2015),128838,Horror,2015.0,Crimson Peak,147750,visually appealing,1524314251
2624,The Post (2017),180497,Drama|Thriller,2017.0,The Post,147750,based on real events,1536427943
2625,The Post (2017),180497,Drama|Thriller,2017.0,The Post,147750,journalism,1536427960
2626,The Post (2017),180497,Drama|Thriller,2017.0,The Post,147750,liberty,1536427947
2627,The Post (2017),180497,Drama|Thriller,2017.0,The Post,147750,meryl streep,1536427937
2628,The Post (2017),180497,Drama|Thriller,2017.0,The Post,147750,nixon,1536427951
2629,The Post (2017),180497,Drama|Thriller,2017.0,The Post,147750,politics,1536427952
2630,The Post (2017),180497,Drama|Thriller,2017.0,The Post,147750,publisher,1536427949
2631,The Post (2017),180497,Drama|Thriller,2017.0,The Post,147750,Tom Hanks,1536427958
2632,The Post (2017),180497,Drama|Thriller,2017.0,The Post,147750,Vietnam War,1536427940
2633,The Martian (2015),134130,Adventure|Drama|Sci-Fi,2015.0,The Martian,151605,geeky,1486904667
2634,The Martian (2015),134130,Adventure|Drama|Sci-Fi,2015.0,The Martian,151605,sci-fi,1486904650
2635,The Martian (2015),134130,Adventure|Drama|Sci-Fi,2015.0,The Martian,151605,scientific,1486904657
2636,Kingsman: The Golden Circle (2017),176101,Action|Adventure|Comedy,2017.0,Kingsman: The Golden Circle,151605,spy,1513924166
2637,The Martian (2015),134130,Adventure|Drama|Sci-Fi,2015.0,The Martian,151732,matt damon,1444608033
2638,The Martian (2015),134130,Adventure|Drama|Sci-Fi,2015.0,The Martian,151732,Space,1444608025
2639,The Martian (2015),134130,Adventure|Drama|Sci-Fi,2015.0,The Martian,151732,Survival Instinct,1444608037
2640,Deadpool (2016),122904,Action|Adventure|Comedy|Sci-Fi,2016.0,Deadpool,151732,Action,1455570158
2641,Deadpool (2016),122904,Action|Adventure|Comedy|Sci-Fi,2016.0,Deadpool,151732,antihero,1455570150
2642,Deadpool (2016),122904,Action|Adventure|Comedy|Sci-Fi,2016.0,Deadpool,151732,dark humor,1455570161
2643,Deadpool (2016),122904,Action|Adventure|Comedy|Sci-Fi,2016.0,Deadpool,151732,Funny,1455570154
2644,Deadpool (2016),122904,Action|Adventure|Comedy|Sci-Fi,2016.0,Deadpool,151732,ryan reynolds,1455570178
2645,Deadpool (2016),122904,Action|Adventure|Comedy|Sci-Fi,2016.0,Deadpool,151732,tj miller,1455570191
2646,Deadpool (2016),122904,Action|Adventure|Comedy|Sci-Fi,2016.0,Deadpool,151732,x-men,1455570148
2647,Mad Max: Fury Road (2015),122882,Action|Adventure|Sci-Fi|Thriller,2015.0,Mad Max: Fury Road,151732,action,1448425691
2648,Mad Max: Fury Road (2015),122882,Action|Adventure|Sci-Fi|Thriller,2015.0,Mad Max: Fury Road,151732,car chase,1448425722
2649,Mad Max: Fury Road (2015),122882,Action|Adventure|Sci-Fi|Thriller,2015.0,Mad Max: Fury Road,151732,charlize theron,1448425707
2650,Mad Max: Fury Road (2015),122882,Action|Adventure|Sci-Fi|Thriller,2015.0,Mad Max: Fury Road,151732,dystopian,1448425701
2651,Mad Max: Fury Road (2015),122882,Action|Adventure|Sci-Fi|Thriller,2015.0,Mad Max: Fury Road,151732,feminism,1448425703
2652,Mad Max: Fury Road (2015),122882,Action|Adventure|Sci-Fi|Thriller,2015.0,Mad Max: Fury Road,151732,non-stop,1448425710
2653,Mad Max: Fury Road (2015),122882,Action|Adventure|Sci-Fi|Thriller,2015.0,Mad Max: Fury Road,151732,post apocalypse,1448425694
2654,Mad Max: Fury Road (2015),122882,Action|Adventure|Sci-Fi|Thriller,2015.0,Mad Max: Fury Road,151732,Tom Hardy,1448425717
2655,Mad Max: Fury Road (2015),122882,Action|Adventure|Sci-Fi|Thriller,2015.0,Mad Max: Fury Road,151732,visually appealing,1448425698
2656,Inside Out (2015),134853,Adventure|Animation|Children|Comedy|Drama|Fantasy,2015.0,Inside Out,151732,childhood,1434926086
2657,Inside Out (2015),134853,Adventure|Animation|Children|Comedy|Drama|Fantasy,2015.0,Inside Out,151732,happiness,1434926088
2658,Inside Out (2015),134853,Adventure|Animation|Children|Comedy|Drama|Fantasy,2015.0,Inside Out,151732,Pixar,1434926092
2659,Ex Machina (2015),115713,Drama|Sci-Fi|Thriller,2015.0,Ex Machina,151732,alicia vikander,1533427643
2660,Ex Machina (2015),115713,Drama|Sci-Fi|Thriller,2015.0,Ex Machina,151732,artificial intelligence,1533427597
2661,Ex Machina (2015),115713,Drama|Sci-Fi|Thriller,2015.0,Ex Machina,151732,Domhnall Gleeson,1533427665
2662,Ex Machina (2015),115713,Drama|Sci-Fi|Thriller,2015.0,Ex Machina,151732,futuristic,1533427615
2663,Ex Machina (2015),115713,Drama|Sci-Fi|Thriller,2015.0,Ex Machina,151732,isolation,1533427630
2664,Ex Machina (2015),115713,Drama|Sci-Fi|Thriller,2015.0,Ex Machina,151732,Manipulations,1533427634
2665,Ex Machina (2015),115713,Drama|Sci-Fi|Thriller,2015.0,Ex Machina,151732,oscar isaac,1533427650
2666,Ex Machina (2015),115713,Drama|Sci-Fi|Thriller,2015.0,Ex Machina,151732,philosophical,1533427609
2667,Ex Machina (2015),115713,Drama|Sci-Fi|Thriller,2015.0,Ex Machina,151732,Psychological,1533427617
2668,Ex Machina (2015),115713,Drama|Sci-Fi|Thriller,2015.0,Ex Machina,151732,sci-fi,1533427601
2669,Ex Machina (2015),115713,Drama|Sci-Fi|Thriller,2015.0,Ex Machina,151732,technology,1533427612
2670,Ex Machina (2015),115713,Drama|Sci-Fi|Thriller,2015.0,Ex Machina,151732,thought provoking,1533427604
2671,Ex Machina (2015),115713,Drama|Sci-Fi|Thriller,2015.0,Ex Machina,151732,thriller,1533427626
2672,Star Wars: Episode VII - The Force Awakens (2015),122886,Action|Adventure|Fantasy|Sci-Fi|IMAX,2015.0,Star Wars: Episode VII - The Force Awakens,151732,Adam Driver,1450682276
2673,Star Wars: Episode VII - The Force Awakens (2015),122886,Action|Adventure|Fantasy|Sci-Fi|IMAX,2015.0,Star Wars: Episode VII - The Force Awakens,151732,Daisy Ridley,1450682249
2674,Star Wars: Episode VII - The Force Awakens (2015),122886,Action|Adventure|Fantasy|Sci-Fi|IMAX,2015.0,Star Wars: Episode VII - The Force Awakens,151732,Harrison Ford,1450682244
2675,Star Wars: Episode VII - The Force Awakens (2015),122886,Action|Adventure|Fantasy|Sci-Fi|IMAX,2015.0,Star Wars: Episode VII - The Force Awakens,151732,J.J. Abrams,1450682252
2676,Star Wars: Episode VII - The Force Awakens (2015),122886,Action|Adventure|Fantasy|Sci-Fi|IMAX,2015.0,Star Wars: Episode VII - The Force Awakens,151732,John Boyega,1450682266
2677,Star Wars: Episode VII - The Force Awakens (2015),122886,Action|Adventure|Fantasy|Sci-Fi|IMAX,2015.0,Star Wars: Episode VII - The Force Awakens,151732,Star Wars,1450682242
2678,Arrival (2016),164179,Sci-Fi,2016.0,Arrival,151732,Aliens,1493495220
2679,Arrival (2016),164179,Sci-Fi,2016.0,Arrival,151732,Amy Adams,1493495227
2680,Arrival (2016),164179,Sci-Fi,2016.0,Arrival,151732,beautiful visuals,1493495223
2681,Arrival (2016),164179,Sci-Fi,2016.0,Arrival,151732,Cerebral Sci-Fi,1493495242
2682,Arrival (2016),164179,Sci-Fi,2016.0,Arrival,151732,Denis Villeneuve,1493495231
2683,Arrival (2016),164179,Sci-Fi,2016.0,Arrival,151732,jeremy renner,1493495251
2684,Arrival (2016),164179,Sci-Fi,2016.0,Arrival,151732,plot twist,1493495215
2685,Arrival (2016),164179,Sci-Fi,2016.0,Arrival,151732,Sci-fi,1493495209
2686,Arrival (2016),164179,Sci-Fi,2016.0,Arrival,151732,smart,1493495248
2687,Arrival (2016),164179,Sci-Fi,2016.0,Arrival,151732,thoughtful sci-fi,1493495211
2688,Arrival (2016),164179,Sci-Fi,2016.0,Arrival,151732,visually appealing,1493495238
2689,Kingsman: The Secret Service (2015),119145,Action|Adventure|Comedy|Crime,2015.0,Kingsman: The Secret Service,151732,action,1448767106
2690,Kingsman: The Secret Service (2015),119145,Action|Adventure|Comedy|Crime,2015.0,Kingsman: The Secret Service,151732,british comedy,1448767110
2691,Kingsman: The Secret Service (2015),119145,Action|Adventure|Comedy|Crime,2015.0,Kingsman: The Secret Service,151732,colin firth,1448767116
2692,Kingsman: The Secret Service (2015),119145,Action|Adventure|Comedy|Crime,2015.0,Kingsman: The Secret Service,151732,funny,1448767131
2693,Kingsman: The Secret Service (2015),119145,Action|Adventure|Comedy|Crime,2015.0,Kingsman: The Secret Service,151732,gentlemanly,1448767101
2694,Kingsman: The Secret Service (2015),119145,Action|Adventure|Comedy|Crime,2015.0,Kingsman: The Secret Service,151732,Michael Caine,1448767113
2695,Kingsman: The Secret Service (2015),119145,Action|Adventure|Comedy|Crime,2015.0,Kingsman: The Secret Service,151732,spy,1448767098
2696,Kingsman: The Secret Service (2015),119145,Action|Adventure|Comedy|Crime,2015.0,Kingsman: The Secret Service,151732,Taron Egerton,1448767135
2697,Kingsman: The Secret Service (2015),119145,Action|Adventure|Comedy|Crime,2015.0,Kingsman: The Secret Service,151732,violent,1448767103
2698,Zootopia (2016),152081,Action|Adventure|Animation|Children|Comedy,2016.0,Zootopia,151732,acceptance,1530673692
2699,Zootopia (2016),152081,Action|Adventure|Animation|Children|Comedy,2016.0,Zootopia,151732,attention to detail,1530673675
2700,Zootopia (2016),152081,Action|Adventure|Animation|Children|Comedy,2016.0,Zootopia,151732,creative,1530673671
2701,Zootopia (2016),152081,Action|Adventure|Animation|Children|Comedy,2016.0,Zootopia,151732,cute,1530673666
2702,Zootopia (2016),152081,Action|Adventure|Animation|Children|Comedy,2016.0,Zootopia,151732,Disney,1530673689
2703,Zootopia (2016),152081,Action|Adventure|Animation|Children|Comedy,2016.0,Zootopia,151732,friendship,1530673695
2704,Zootopia (2016),152081,Action|Adventure|Animation|Children|Comedy,2016.0,Zootopia,151732,funny,1530673659
2705,Zootopia (2016),152081,Action|Adventure|Animation|Children|Comedy,2016.0,Zootopia,151732,social commentary,1530673662
2706,Zootopia (2016),152081,Action|Adventure|Animation|Children|Comedy,2016.0,Zootopia,151732,talking animals,1530673668
2707,"Big Short, The (2015)",148626,Drama,2015.0,"Big Short, The",151732,Christian Bale,1473575649
2708,"Big Short, The (2015)",148626,Drama,2015.0,"Big Short, The",151732,funny,1473575678
2709,"Big Short, The (2015)",148626,Drama,2015.0,"Big Short, The",151732,interesting,1473575664
2710,"Big Short, The (2015)",148626,Drama,2015.0,"Big Short, The",151732,makes good points,1473575674
2711,"Big Short, The (2015)",148626,Drama,2015.0,"Big Short, The",151732,Ryan Gosling,1473575686
2712,"Big Short, The (2015)",148626,Drama,2015.0,"Big Short, The",151732,Steve Carell,1473575661
2713,"Big Short, The (2015)",148626,Drama,2015.0,"Big Short, The",151732,true story,1473575657
2714,The Revenant (2015),139385,Adventure|Drama,2015.0,The Revenant,151732,leonardo DiCarpio,1453756502
2715,The Revenant (2015),139385,Adventure|Drama,2015.0,The Revenant,151732,revenge,1453756521
2716,The Revenant (2015),139385,Adventure|Drama,2015.0,The Revenant,151732,survival,1453756531
2717,The Revenant (2015),139385,Adventure|Drama,2015.0,The Revenant,151732,tom hardy,1453756513
2718,Avengers: Age of Ultron (2015),122892,Action|Adventure|Sci-Fi,2015.0,Avengers: Age of Ultron,151732,Marvel,1431456216
2719,Avengers: Age of Ultron (2015),122892,Action|Adventure|Sci-Fi,2015.0,Avengers: Age of Ultron,151732,superhero,1431456219
2720,Rogue One: A Star Wars Story (2016),166528,Action|Adventure|Fantasy|Sci-Fi,2016.0,Rogue One: A Star Wars Story,151732,action,1558911117
2721,Rogue One: A Star Wars Story (2016),166528,Action|Adventure|Fantasy|Sci-Fi,2016.0,Rogue One: A Star Wars Story,151732,Diego Luna,1558911193
2722,Rogue One: A Star Wars Story (2016),166528,Action|Adventure|Fantasy|Sci-Fi,2016.0,Rogue One: A Star Wars Story,151732,Felicity Jones,1558911167
2723,Rogue One: A Star Wars Story (2016),166528,Action|Adventure|Fantasy|Sci-Fi,2016.0,Rogue One: A Star Wars Story,151732,hope,1482814606
2724,Rogue One: A Star Wars Story (2016),166528,Action|Adventure|Fantasy|Sci-Fi,2016.0,Rogue One: A Star Wars Story,151732,space,1558911104
2725,Rogue One: A Star Wars Story (2016),166528,Action|Adventure|Fantasy|Sci-Fi,2016.0,Rogue One: A Star Wars Story,151732,Star Wars,1482814602
2726,Rogue One: A Star Wars Story (2016),166528,Action|Adventure|Fantasy|Sci-Fi,2016.0,Rogue One: A Star Wars Story,151732,war movie,1482814692
2727,Logan (2017),168252,Action|Sci-Fi,2017.0,Logan,151732,gritty,1489275791
2728,Logan (2017),168252,Action|Sci-Fi,2017.0,Logan,151732,Hugh Jackman,1489275786
2729,Logan (2017),168252,Action|Sci-Fi,2017.0,Logan,151732,patrick stewart,1489275810
2730,Logan (2017),168252,Action|Sci-Fi,2017.0,Logan,151732,Violent,1489275788
2731,Guardians of the Galaxy 2 (2017),122918,Action|Adventure|Sci-Fi,2017.0,Guardians of the Galaxy 2,151732,Great soundtrack,1499530068
2732,Guardians of the Galaxy 2 (2017),122918,Action|Adventure|Sci-Fi,2017.0,Guardians of the Galaxy 2,151732,space,1499530065
2733,Doctor Strange (2016),122922,Action|Adventure|Sci-Fi,2016.0,Doctor Strange,151732,Benedict Cumberbatch,1479956327
2734,Doctor Strange (2016),122922,Action|Adventure|Sci-Fi,2016.0,Doctor Strange,151732,magic,1479956330
2735,Doctor Strange (2016),122922,Action|Adventure|Sci-Fi,2016.0,Doctor Strange,151732,Marvel,1479956322
2736,Doctor Strange (2016),122922,Action|Adventure|Sci-Fi,2016.0,Doctor Strange,151732,Tilda Swinton,1479956338
2737,Doctor Strange (2016),122922,Action|Adventure|Sci-Fi,2016.0,Doctor Strange,151732,visually appealing,1479956325
2738,Avengers: Infinity War - Part I (2018),122912,Action|Adventure|Sci-Fi,2018.0,Avengers: Infinity War - Part I,151732,cliffhanger,1529692498
2739,Avengers: Infinity War - Part I (2018),122912,Action|Adventure|Sci-Fi,2018.0,Avengers: Infinity War - Part I,151732,emotional,1529692491
2740,Avengers: Infinity War - Part I (2018),122912,Action|Adventure|Sci-Fi,2018.0,Avengers: Infinity War - Part I,151732,ensemble cast,1529692508
2741,Avengers: Infinity War - Part I (2018),122912,Action|Adventure|Sci-Fi,2018.0,Avengers: Infinity War - Part I,151732,Great villain,1529692504
2742,Avengers: Infinity War - Part I (2018),122912,Action|Adventure|Sci-Fi,2018.0,Avengers: Infinity War - Part I,151732,josh brolin,1529692702
2743,Avengers: Infinity War - Part I (2018),122912,Action|Adventure|Sci-Fi,2018.0,Avengers: Infinity War - Part I,151732,superhero,1529692481
2744,Avengers: Infinity War - Part I (2018),122912,Action|Adventure|Sci-Fi,2018.0,Avengers: Infinity War - Part I,151732,Visually appealing,1529692531
2745,Ant-Man (2015),122900,Action|Adventure|Sci-Fi,2015.0,Ant-Man,151732,paul rudd,1438577852
2746,The Hateful Eight (2015),128360,Western,2015.0,The Hateful Eight,151732,Jennifer Jason Leigh,1509843082
2747,The Hateful Eight (2015),128360,Western,2015.0,The Hateful Eight,151732,Quentin Tarantino,1509843066
2748,The Hateful Eight (2015),128360,Western,2015.0,The Hateful Eight,151732,Samuel L. Jackson,1509843077
2749,The Hateful Eight (2015),128360,Western,2015.0,The Hateful Eight,151732,tension building,1509843068
2750,The Hateful Eight (2015),128360,Western,2015.0,The Hateful Eight,151732,too long,1509843074
2751,The Hateful Eight (2015),128360,Western,2015.0,The Hateful Eight,151732,violence,1509843088
2752,Jurassic World (2015),117529,Action|Adventure|Drama|Sci-Fi|Thriller,2015.0,Jurassic World,151732,adventure,1445657296
2753,Jurassic World (2015),117529,Action|Adventure|Drama|Sci-Fi|Thriller,2015.0,Jurassic World,151732,Bryce Dallas Howard,1445657311
2754,Jurassic World (2015),117529,Action|Adventure|Drama|Sci-Fi|Thriller,2015.0,Jurassic World,151732,Chris Pratt,1445657294
2755,Jurassic World (2015),117529,Action|Adventure|Drama|Sci-Fi|Thriller,2015.0,Jurassic World,151732,dinosaurs,1445657292
2756,Jurassic World (2015),117529,Action|Adventure|Drama|Sci-Fi|Thriller,2015.0,Jurassic World,151732,exciting,1445657304
2757,Jurassic World (2015),117529,Action|Adventure|Drama|Sci-Fi|Thriller,2015.0,Jurassic World,151732,sci-fi,1445657300
2758,Jurassic World (2015),117529,Action|Adventure|Drama|Sci-Fi|Thriller,2015.0,Jurassic World,151732,tyrannosaurus rex,1445657317
2759,Thor: Ragnarok (2017),122916,Action|Adventure|Sci-Fi,2017.0,Thor: Ragnarok,151732,Chris Hemsworth,1511677086
2760,Thor: Ragnarok (2017),122916,Action|Adventure|Sci-Fi,2017.0,Thor: Ragnarok,151732,humor,1511677090
2761,Thor: Ragnarok (2017),122916,Action|Adventure|Sci-Fi,2017.0,Thor: Ragnarok,151732,Jeff Goldblum,1511677082
2762,Thor: Ragnarok (2017),122916,Action|Adventure|Sci-Fi,2017.0,Thor: Ragnarok,151732,Marvel,1511677070
2763,Thor: Ragnarok (2017),122916,Action|Adventure|Sci-Fi,2017.0,Thor: Ragnarok,151732,superhero,1511677073
2764,Thor: Ragnarok (2017),122916,Action|Adventure|Sci-Fi,2017.0,Thor: Ragnarok,151732,Taika Waititi,1511677077
2765,Thor: Ragnarok (2017),122916,Action|Adventure|Sci-Fi,2017.0,Thor: Ragnarok,151732,tom hiddleston,1511677129
2766,Spotlight (2015),142488,Thriller,2015.0,Spotlight,151732,investigation,1473575750
2767,Spotlight (2015),142488,Thriller,2015.0,Spotlight,151732,journalism,1473575742
2768,Spotlight (2015),142488,Thriller,2015.0,Spotlight,151732,Mark Ruffalo,1473575753
2769,Spotlight (2015),142488,Thriller,2015.0,Spotlight,151732,Michael Keaton,1473575760
2770,Spotlight (2015),142488,Thriller,2015.0,Spotlight,151732,True Story,1473575745
2771,Get Out (2017),168250,Horror,2017.0,Get Out,151732,Disturbing,1507412676
2772,Get Out (2017),168250,Horror,2017.0,Get Out,151732,intense,1507412684
2773,Get Out (2017),168250,Horror,2017.0,Get Out,151732,mindfuck,1507412681
2774,Get Out (2017),168250,Horror,2017.0,Get Out,151732,thriller,1507412669
2775,Get Out (2017),168250,Horror,2017.0,Get Out,151732,twist ending,1507412672
2776,Blade Runner 2049 (2017),176371,Sci-Fi,2017.0,Blade Runner 2049,151732,artificial intelligence,1523822029
2777,Blade Runner 2049 (2017),176371,Sci-Fi,2017.0,Blade Runner 2049,151732,atmospheric,1523821990
2778,Blade Runner 2049 (2017),176371,Sci-Fi,2017.0,Blade Runner 2049,151732,beautiful,1523821993
